customer_id,monthly_usage_hours,login_frequency,support_tickets,complaints
C22607,59.6,23,1,0
C22608,36.4,13,3,1
C22609,63.2,24,1,0
C22610,35.8,10,6,6
C22611,39.7,22,2,0
C22612,28.0,6,3,1
C22613,39.2,12,2,2
C22614,10.8,5,4,2
C22615,1.2,4,4,4
C22616,50.2,15,2,2
C22617,47.7,17,2,1
C22618,11.0,10,4,2
C22619,64.5,33,0,0
C22620,52.7,27,2,2
C22621,0.0,1,5,4
C22622,62.7,24,2,2
C22623,45.0,15,3,3
C22624,70.5,24,1,0
C22625,68.9,28,2,1
C22626,78.7,26,3,3
C22627,45.9,12,2,2
C22628,37.4,17,3,2
C22629,54.3,17,1,1
C22630,39.7,14,4,3
C22631,39.6,20,3,3
C22632,42.9,18,2,1
C22633,33.5,10,5,3
C22634,23.6,8,4,4
C22635,18.5,3,4,3
C22636,16.0,5,5,5
C22637,50.4,23,2,2
C22638,36.8,22,2,2
C22639,63.3,28,2,1
C22640,0.6,2,5,4
C22641,39.6,17,4,2
C22642,3.3,2,5,4
C22643,37.5,14,3,1
C22644,69.8,25,1,0
C22645,40.2,20,2,2
C22646,70.4,19,3,2
C22647,21.7,6,4,3
C22648,37.1,9,3,1
C22649,15.8,4,5,3
C22650,31.2,10,4,3
C22651,43.8,21,2,2
C22652,25.5,9,4,3
C22653,20.1,7,4,2
C22654,29.2,9,5,3
C22655,56.6,22,2,1
C22656,71.1,25,1,1
C22657,34.1,10,3,2
C22658,26.5,11,4,3
C22659,58.8,20,1,1
C22660,22.1,7,6,6
C22661,49.7,13,2,1
C22662,45.2,15,4,3
C22663,79.0,34,0,0
C22664,26.0,15,3,1
C22665,47.9,22,3,1
C22666,50.7,15,2,2
C22667,46.1,14,2,2
C22668,62.8,27,1,0
C22669,21.2,12,5,4
C22670,49.1,25,3,1
C22671,35.6,8,3,3
C22672,42.6,17,3,3
C22673,63.3,19,3,1
C22674,46.5,15,2,2
C22675,35.5,14,5,5
C22676,31.3,14,4,2
C22677,13.3,7,4,3
C22678,26.1,8,5,5
C22679,38.6,10,4,3
C22680,8.6,0,4,3
C22681,59.7,20,2,1
C22682,26.8,17,7,7
C22683,38.2,13,4,3
C22684,72.4,27,0,0
C22685,65.2,25,1,0
C22686,16.8,4,6,4
C22687,31.1,9,4,4
C22688,52.7,22,2,2
C22689,53.1,18,2,1
C22690,39.9,6,5,5
C22691,40.9,12,2,2
C22692,21.1,8,3,3
C22693,29.1,12,3,3
C22694,21.4,14,3,3
C22695,20.5,11,3,1
C22696,18.3,9,5,5
C22697,46.7,15,3,1
C22698,25.7,5,4,4
C22699,36.9,12,5,5
C22700,23.3,14,4,2
C22701,61.8,24,2,0
C22702,64.5,24,1,0
C22703,59.3,25,1,0
C22704,38.0,17,3,1
C22705,18.9,6,4,2
C22706,47.8,17,3,3
C22707,15.8,8,5,3
C22708,29.5,14,3,1
C22709,66.9,26,1,0
C22710,68.2,31,0,0
C22711,37.3,17,3,3
C22712,19.8,5,5,4
C22713,56.3,26,1,0
C22714,23.4,10,4,3
C22715,2.7,6,5,4
C22716,64.2,20,1,1
C22717,67.5,28,2,2
C22718,18.5,8,5,3
C22719,11.2,4,5,3
C22720,39.3,14,3,1
C22721,61.6,28,2,2
C22722,6.6,8,5,3
C22723,76.4,24,0,0
C22724,49.6,17,2,0
C22725,47.7,19,3,1
C22726,70.5,33,2,0
C22727,21.7,11,3,2
C22728,34.6,16,3,3
C22729,41.8,14,3,3
C22730,41.1,11,4,4
C22731,47.1,20,2,0
C22732,64.6,27,2,0
C22733,19.2,9,4,4
C22734,32.9,10,4,2
C22735,29.9,6,4,4
C22736,19.8,8,4,3
C22737,36.0,14,4,4
C22738,39.4,23,2,1
C22739,35.9,13,4,4
C22740,41.8,13,2,0
C22741,35.6,13,3,3
C22742,25.9,4,4,3
C22743,45.1,19,3,3
C22744,47.4,19,2,0
C22745,26.2,10,3,2
C22746,32.9,13,4,2
C22747,22.7,8,3,3
C22748,38.0,9,3,3
C22749,53.4,21,2,1
C22750,49.0,21,3,1
C22751,41.1,14,3,3
C22752,19.9,4,4,4
C22753,27.3,14,3,3
C22754,47.5,11,3,1
C22755,60.0,29,2,2
C22756,23.4,12,4,3
C22757,32.7,12,3,1
C22758,24.1,11,3,2
C22759,35.5,5,4,3
C22760,38.3,17,4,3
C22761,45.9,16,2,1
C22762,6.3,6,4,2
C22763,36.7,17,2,1
C22764,70.1,23,4,4
C22765,10.8,1,4,4
C22766,57.3,19,2,2
C22767,28.5,18,4,3
C22768,39.1,14,3,2
C22769,10.3,6,6,6
C22770,34.8,16,3,3
C22771,18.4,5,3,3
C22772,30.0,19,3,3
C22773,53.1,19,2,1
C22774,19.9,4,4,3
C22775,38.4,14,4,3
C22776,65.7,21,1,0
C22777,34.9,17,4,3
C22778,22.0,0,5,3
C22779,68.4,26,2,0
C22780,50.4,21,2,2
C22781,24.7,15,4,3
C22782,19.6,5,5,3
C22783,51.5,19,2,2
C22784,76.6,31,2,2
C22785,42.2,18,2,0
C22786,56.5,23,2,2
C22787,59.1,21,1,0
C22788,64.3,27,1,0
C22789,15.6,7,4,4
C22790,67.1,23,3,2
C22791,26.4,13,3,2
C22792,24.0,4,4,4
C22793,80.9,28,1,0
C22794,61.1,31,1,0
C22795,67.0,22,1,0
C22796,46.3,13,2,2
C22797,41.6,15,3,3
C22798,25.2,8,4,3
C22799,75.6,27,0,0
C22800,21.9,7,4,3
C22801,73.1,27,1,1
C22802,55.9,24,2,2
C22803,15.2,7,5,5
C22804,53.4,26,1,0
C22805,31.5,15,3,3
C22806,62.3,23,2,0
C22807,46.4,12,2,1
C22808,22.7,5,3,1
C22809,43.3,13,2,2
C22810,57.5,19,3,1
C22811,10.1,9,4,3
C22812,31.8,10,4,2
C22813,17.4,7,4,4
C22814,26.0,13,3,2
C22815,75.5,29,1,1
C22816,18.5,3,4,2
C22817,75.3,29,0,0
C22818,25.6,10,5,5
C22819,12.3,3,5,4
C22820,59.9,23,2,2
C22821,34.5,22,2,1
C22822,49.4,12,3,3
C22823,40.4,14,3,3
C22824,7.6,4,6,5
C22825,78.9,26,2,1
C22826,25.0,19,3,3
C22827,56.4,19,3,1
C22828,60.5,22,3,2
C22829,33.1,7,4,4
C22830,33.1,12,3,2
C22831,53.0,18,5,3
C22832,42.6,15,2,2
C22833,46.5,16,2,0
C22834,34.4,13,4,3
C22835,41.5,16,2,2
C22836,48.9,17,4,3
C22837,29.4,12,3,3
C22838,47.4,21,2,0
C22839,53.9,18,2,2
C22840,14.0,3,5,5
C22841,39.5,9,4,3
C22842,60.4,26,1,0
C22843,54.3,19,3,2
C22844,41.2,17,2,0
C22845,39.5,22,3,2
C22846,25.7,2,5,3
C22847,59.8,26,2,2
C22848,24.3,4,3,1
C22849,42.9,13,3,3
C22850,27.5,7,4,3
C22851,15.7,9,3,1
C22852,59.4,22,1,0
C22853,59.6,32,3,1
C22854,36.8,10,2,0
C22855,69.7,34,1,0
C22856,59.8,24,2,0
C22857,19.1,4,5,4
C22858,77.3,26,0,0
C22859,42.7,17,2,2
C22860,9.6,4,4,2
C22861,60.0,17,4,2
C22862,30.1,19,3,3
C22863,41.0,11,3,3
C22864,39.4,21,3,1
C22865,22.6,8,4,4
C22866,18.6,7,4,3
C22867,49.4,18,2,0
C22868,40.9,13,2,2
C22869,41.1,24,2,2
C22870,9.6,6,5,4
C22871,33.6,17,2,2
C22872,22.1,5,4,4
C22873,22.7,10,3,1
C22874,20.5,3,5,5
C22875,62.9,25,1,0
C22876,16.3,12,4,3
C22877,68.1,32,1,1
C22878,52.6,15,2,0
C22879,47.3,17,2,1
C22880,24.5,10,4,2
C22881,9.5,2,4,3
C22882,57.6,22,1,0
C22883,51.0,14,3,1
C22884,56.7,21,1,0
C22885,19.3,9,4,2
C22886,16.3,6,4,4
C22887,57.6,26,1,1
C22888,40.6,12,2,1
C22889,36.9,11,3,1
C22890,16.9,16,4,2
C22891,65.2,26,1,0
C22892,25.0,9,4,2
C22893,44.2,16,4,4
C22894,47.0,17,3,1
C22895,15.6,8,4,3
C22896,29.0,6,4,3
C22897,16.0,6,4,4
C22898,47.4,16,4,4
C22899,26.6,12,4,4
C22900,33.1,7,4,4
C22901,56.2,21,2,0
C22902,17.8,9,5,4
C22903,58.9,24,1,0
C22904,46.4,20,2,2
C22905,62.2,26,2,2
C22906,41.6,17,5,5
C22907,54.9,17,2,1
C22908,18.8,5,5,5
C22909,73.6,29,0,0
C22910,48.1,16,3,3
C22911,74.0,30,1,1
C22912,29.1,12,5,4
C22913,1.8,3,7,7
C22914,22.8,9,3,2
C22915,34.2,13,4,4
C22916,65.6,26,2,1
C22917,20.5,11,5,3
C22918,48.9,21,3,2
C22919,36.8,13,3,3
C22920,78.7,21,0,0
C22921,18.7,10,4,2
C22922,49.7,25,3,1
C22923,66.5,13,2,0
C22924,57.5,25,1,0
C22925,28.8,4,4,3
C22926,38.6,15,3,1
C22927,56.0,24,1,0
C22928,16.2,9,5,4
C22929,48.5,20,2,2
C22930,32.7,7,4,4
C22931,26.2,6,3,2
C22932,52.3,15,3,1
C22933,17.3,13,3,2
C22934,27.5,15,3,3
C22935,39.5,16,2,0
C22936,50.5,13,2,1
C22937,4.6,2,5,3
C22938,57.4,18,2,1
C22939,37.6,15,3,1
C22940,42.4,19,3,2
C22941,55.4,30,1,0
C22942,32.5,11,3,3
C22943,23.9,11,3,2
C22944,37.6,11,4,4
C22945,55.5,18,2,0
C22946,10.2,2,4,4
C22947,17.6,12,5,4
C22948,22.0,9,5,3
C22949,50.5,18,3,2
C22950,36.8,16,3,2
C22951,61.5,22,2,0
C22952,36.5,10,4,4
C22953,17.0,11,4,2
C22954,56.2,22,4,4
C22955,45.6,17,2,0
C22956,10.5,2,5,3
C22957,33.7,17,2,0
C22958,27.6,14,3,1
C22959,40.0,13,3,3
C22960,18.9,10,4,3
C22961,32.0,15,3,2
C22962,31.4,15,6,4
C22963,55.3,21,3,1
C22964,17.9,10,4,4
C22965,55.5,18,2,1
C22966,72.8,26,0,0
C22967,28.9,6,3,1
C22968,18.1,14,4,3
C22969,35.7,13,2,0
C22970,55.6,22,1,0
C22971,66.2,30,1,0
C22972,61.8,26,1,0
C22973,21.6,14,5,3
C22974,42.2,15,2,0
C22975,71.4,30,2,0
C22976,62.1,23,2,2
C22977,76.7,25,2,2
C22978,34.9,8,3,1
C22979,76.5,28,0,0
C22980,45.0,20,4,4
C22981,62.5,21,2,1
C22982,27.1,6,4,2
C22983,58.7,17,2,0
C22984,39.9,15,2,0
C22985,54.6,23,3,3
C22986,45.3,18,2,0
C22987,53.4,17,2,0
C22988,67.9,24,1,0
C22989,36.5,17,3,1
C22990,55.0,17,2,1
C22991,50.5,16,3,2
C22992,57.2,22,1,1
C22993,60.7,24,3,2
C22994,16.9,6,4,4
C22995,71.2,22,0,0
C22996,10.8,4,6,4
C22997,68.4,31,1,0
C22998,70.6,23,1,0
C22999,65.2,17,1,0
C23000,31.1,10,4,2
C23001,46.4,14,2,1
C23002,76.4,27,2,1
C23003,48.5,12,2,2
C23004,52.8,21,2,0
C23005,29.1,17,3,2
C23006,32.6,11,3,2
C23007,23.5,12,4,2
C23008,59.1,26,2,2
C23009,23.9,10,3,1
C23010,32.4,12,3,1
C23011,20.5,6,3,3
C23012,41.3,19,2,0
C23013,60.3,25,1,0
C23014,40.9,13,3,1
C23015,48.1,16,2,0
C23016,26.1,13,4,3
C23017,56.7,23,2,1
C23018,26.1,17,3,1
C23019,46.0,12,4,3
C23020,37.1,17,3,2
C23021,45.3,20,3,3
C23022,61.0,16,3,1
C23023,71.3,27,2,0
C23024,0.8,1,6,4
C23025,38.6,14,2,2
C23026,36.6,12,3,1
C23027,37.1,18,4,2
C23028,6.2,4,6,6
C23029,38.3,15,3,2
C23030,18.4,10,4,4
C23031,11.4,7,4,2
C23032,55.6,25,1,1
C23033,48.8,16,2,2
C23034,32.5,12,3,1
C23035,44.3,12,3,2
C23036,40.9,17,2,2
C23037,20.6,11,4,4
C23038,14.5,0,4,3
C23039,29.1,11,3,1
C23040,34.7,14,3,3
C23041,24.2,14,3,2
C23042,26.2,9,3,2
C23043,46.6,15,2,2
C23044,20.8,5,4,3
C23045,47.8,15,3,3
C23046,6.1,3,5,4
C23047,39.1,12,2,1
C23048,33.0,15,5,3
C23049,49.2,20,1,1
C23050,35.0,14,3,2
C23051,33.5,12,3,3
C23052,31.1,14,3,2
C23053,11.9,7,4,3
C23054,44.4,11,4,4
C23055,48.5,23,3,1
C23056,51.4,16,2,0
C23057,50.7,13,2,1
C23058,43.3,17,2,2
C23059,78.4,25,0,0
C23060,21.6,9,3,1
C23061,33.2,14,3,2
C23062,30.9,14,4,2
C23063,15.5,3,4,3
C23064,1.8,3,5,3
C23065,39.4,13,2,0
C23066,45.2,20,2,1
C23067,35.2,9,4,3
C23068,18.0,8,4,2
C23069,59.2,20,2,1
C23070,60.2,25,2,0
C23071,61.6,28,2,2
C23072,51.2,19,2,1
C23073,35.5,12,3,3
C23074,46.1,17,2,1
C23075,46.6,18,3,2
C23076,18.8,15,3,3
C23077,31.1,7,4,4
C23078,53.9,29,1,1
C23079,34.8,13,4,2
C23080,39.3,17,2,2
C23081,65.7,24,1,0
C23082,22.4,18,5,4
C23083,40.5,15,4,4
C23084,31.8,12,2,1
C23085,55.3,24,1,0
C23086,60.1,20,2,0
C23087,45.5,20,2,0
C23088,33.3,16,3,2
C23089,14.8,4,4,3
C23090,27.0,12,3,3
C23091,0.0,4,6,6
C23092,12.4,7,6,5
C23093,27.1,5,4,3
C23094,26.3,13,5,5
C23095,45.4,19,2,0
C23096,54.9,21,3,2
C23097,69.2,26,1,1
C23098,49.6,22,2,2
C23099,55.6,25,1,0
C23100,56.4,25,1,1
C23101,11.7,2,5,4
C23102,0.0,2,5,5
C23103,66.1,27,2,1
C23104,56.8,25,1,0
C23105,64.8,28,1,1
C23106,18.9,8,3,2
C23107,56.4,19,2,2
C23108,37.7,8,6,6
C23109,15.7,12,4,3
C23110,25.0,10,6,6
C23111,49.2,20,2,0
C23112,34.6,10,4,2
C23113,33.6,16,3,2
C23114,59.8,24,2,1
C23115,63.9,20,2,0
C23116,48.5,23,4,4
C23117,17.2,6,6,6
C23118,54.2,16,3,3
C23119,31.3,14,4,2
C23120,14.8,8,4,4
C23121,44.5,21,4,2
C23122,53.9,27,1,0
C23123,43.8,13,2,0
C23124,56.0,14,2,2
C23125,8.3,4,4,4
C23126,3.6,3,6,6
C23127,19.4,2,5,5
C23128,37.2,15,4,4
C23129,10.4,0,6,4
C23130,16.1,5,5,5
C23131,25.1,11,4,4
C23132,25.6,6,5,4
C23133,61.3,24,1,1
C23134,28.3,12,3,2
C23135,39.3,14,2,1
C23136,37.0,14,3,3
C23137,23.9,11,4,4
C23138,31.4,15,3,2
C23139,34.5,15,3,2
C23140,14.0,3,6,5
C23141,59.4,25,2,0
C23142,34.6,11,3,2
C23143,53.6,18,3,3
C23144,48.3,24,2,0
C23145,29.4,14,4,3
C23146,55.1,20,3,3
C23147,50.3,20,3,3
C23148,28.9,16,4,3
C23149,51.6,25,2,2
C23150,51.7,20,3,2
C23151,53.9,14,3,3
C23152,38.2,13,3,1
C23153,49.1,17,3,2
C23154,22.4,11,3,2
C23155,32.3,15,4,2
C23156,27.4,8,5,3
C23157,5.7,0,6,5
C23158,51.9,19,3,2
C23159,51.7,14,2,0
C23160,65.5,21,1,0
C23161,54.3,19,2,0
C23162,22.8,14,4,3
C23163,29.8,7,3,2
C23164,48.8,17,2,1
C23165,48.8,23,2,1
C23166,19.7,6,4,3
C23167,64.4,27,1,0
C23168,70.0,29,1,0
C23169,50.0,14,2,2
C23170,26.6,9,4,4
C23171,35.0,10,3,2
C23172,49.5,19,3,2
C23173,62.3,30,1,0
C23174,46.7,16,3,2
C23175,52.9,22,3,2
C23176,46.8,15,3,3
C23177,17.8,16,3,2
C23178,54.6,16,1,1
C23179,21.7,11,3,3
C23180,58.3,25,1,0
C23181,67.5,23,3,2
C23182,27.0,11,5,4
C23183,56.6,15,2,1
C23184,46.3,17,2,2
C23185,11.1,8,4,4
C23186,52.9,22,3,2
C23187,29.5,13,3,1
C23188,52.0,20,4,3
C23189,35.2,15,3,3
C23190,14.3,9,5,4
C23191,14.9,6,4,4
C23192,44.7,11,2,0
C23193,67.3,19,1,0
C23194,49.8,16,5,5
C23195,51.2,19,1,0
C23196,13.0,7,4,2
C23197,26.1,15,4,4
C23198,16.6,4,4,4
C23199,47.7,16,2,2
C23200,54.9,19,2,1
C23201,43.0,12,4,3
C23202,66.9,27,2,0
C23203,52.6,23,2,1
C23204,21.7,4,5,3
C23205,63.6,16,2,0
C23206,42.4,15,2,1
C23207,46.0,19,2,1
C23208,12.3,8,5,5
C23209,39.1,14,2,0
C23210,18.6,4,5,4
C23211,46.4,13,3,2
C23212,24.5,6,3,2
C23213,47.7,20,2,2
C23214,49.4,13,3,3
C23215,17.9,9,4,4
C23216,80.3,28,1,0
C23217,68.0,24,2,2
C23218,65.0,23,1,0
C23219,69.3,24,1,0
C23220,49.7,16,2,0
C23221,34.0,8,3,3
C23222,11.7,3,5,3
C23223,48.3,26,2,1
C23224,39.2,23,2,0
C23225,41.6,19,2,1
C23226,36.0,17,2,1
C23227,26.1,13,4,4
C23228,62.8,17,3,2
C23229,10.1,8,6,4
C23230,16.5,2,4,4
C23231,64.1,29,2,0
C23232,14.0,15,4,2
C23233,61.2,18,1,0
C23234,66.5,22,3,2
C23235,46.4,14,2,2
C23236,48.2,19,3,1
C23237,29.6,13,3,3
C23238,26.1,12,4,3
C23239,9.2,4,5,5
C23240,62.5,25,1,0
C23241,42.8,16,2,2
C23242,21.7,8,5,4
C23243,10.9,7,6,4
C23244,70.5,27,1,0
C23245,17.8,11,5,4
C23246,32.4,14,3,2
C23247,51.0,20,2,1
C23248,49.3,20,2,1
C23249,41.5,20,2,1
C23250,36.2,10,3,2
C23251,38.0,18,4,2
C23252,22.1,2,4,3
C23253,4.0,0,5,5
C23254,38.0,16,3,1
C23255,20.6,0,3,2
C23256,63.3,29,1,0
C23257,68.2,27,1,1
C23258,47.4,20,3,1
C23259,61.7,23,4,4
C23260,57.7,24,3,1
C23261,62.2,27,2,1
C23262,45.4,16,2,0
C23263,16.9,9,6,6
C23264,64.0,22,2,1
C23265,16.3,10,6,5
C23266,66.0,22,2,1
C23267,25.8,13,3,1
C23268,25.2,8,4,3
C23269,39.7,9,4,3
C23270,50.7,20,1,1
C23271,4.8,2,6,4
C23272,61.6,20,1,0
C23273,27.6,16,3,3
C23274,35.3,7,4,3
C23275,56.6,24,1,1
C23276,45.5,16,2,0
C23277,6.6,11,4,3
C23278,35.6,14,2,1
C23279,23.8,8,4,3
C23280,66.7,22,1,0
C23281,66.8,26,1,0
C23282,51.8,21,2,2
C23283,67.3,25,1,0
C23284,54.1,16,2,0
C23285,28.0,7,5,4
C23286,21.6,15,3,1
C23287,43.1,17,2,1
C23288,29.7,9,3,2
C23289,21.8,3,4,4
C23290,24.4,0,4,2
C23291,35.7,11,3,1
C23292,36.8,17,2,0
C23293,16.2,5,6,6
C23294,58.2,23,2,0
C23295,41.9,23,2,1
C23296,31.8,11,3,3
C23297,40.4,14,4,3
C23298,19.6,8,5,3
C23299,54.5,22,2,1
C23300,43.3,15,2,0
C23301,52.1,14,2,2
C23302,60.9,26,1,1
C23303,30.9,10,3,3
C23304,39.1,19,2,0
C23305,36.1,21,3,3
C23306,28.3,3,4,3
C23307,27.8,10,5,3
C23308,75.0,30,3,3
C23309,50.2,18,3,1
C23310,22.9,3,4,2
C23311,28.2,12,3,2
C23312,30.5,15,3,1
C23313,53.4,20,2,2
C23314,50.9,25,2,1
C23315,18.0,9,4,3
C23316,51.1,18,2,2
C23317,45.7,13,3,3
C23318,64.1,20,1,0
C23319,13.9,0,5,4
C23320,24.8,10,4,2
C23321,32.8,10,3,2
C23322,37.4,16,2,1
C23323,72.8,26,2,0
C23324,30.6,11,3,1
C23325,51.7,21,2,1
C23326,13.6,5,4,2
C23327,48.8,14,3,2
C23328,25.4,7,6,6
C23329,22.6,12,4,2
C23330,59.9,21,1,1
C23331,36.4,11,3,3
C23332,18.4,13,5,3
C23333,63.4,18,3,3
C23334,35.3,12,3,2
C23335,52.1,14,3,3
C23336,67.6,20,3,2
C23337,42.6,20,2,0
C23338,46.1,18,3,1
C23339,54.5,19,1,1
C23340,55.7,22,1,1
C23341,21.1,9,4,4
C23342,25.2,14,4,3
C23343,40.5,15,4,2
C23344,42.0,8,4,3
C23345,62.7,24,1,0
C23346,16.1,7,5,5
C23347,53.2,19,3,2
C23348,57.6,22,2,0
C23349,7.0,8,4,4
C23350,31.0,11,3,2
C23351,52.3,20,2,1
C23352,33.5,15,4,2
C23353,47.4,16,2,0
C23354,60.6,20,2,2
C23355,30.8,12,4,4
C23356,47.0,14,2,2
C23357,8.0,5,5,5
C23358,55.2,25,3,1
C23359,35.1,16,3,1
C23360,5.0,2,5,5
C23361,49.2,14,2,1
C23362,70.5,26,1,1
C23363,43.5,16,3,1
C23364,75.2,23,0,0
C23365,50.6,12,2,2
C23366,14.4,0,6,5
C23367,8.0,5,6,5
C23368,57.1,16,2,0
C23369,18.1,5,7,6
C23370,51.5,26,3,1
C23371,17.9,6,5,3
C23372,37.3,17,2,0
C23373,44.5,17,2,2
C23374,36.9,18,4,3
C23375,49.4,22,5,5
C23376,68.7,25,1,0
C23377,25.3,13,3,1
C23378,21.7,6,4,4
C23379,25.2,14,4,3
C23380,12.7,0,6,5
C23381,42.7,15,2,2
C23382,67.6,22,1,0
C23383,44.0,19,4,2
C23384,19.9,5,3,1
C23385,66.6,20,1,1
C23386,39.8,17,4,3
C23387,44.1,24,2,2
C23388,13.1,2,5,5
C23389,6.7,6,5,4
C23390,67.6,29,1,0
C23391,31.3,18,3,1
C23392,57.5,19,2,2
C23393,14.7,6,4,3
C23394,64.9,17,2,0
C23395,19.7,15,4,4
C23396,32.3,9,5,3
C23397,55.0,15,3,3
C23398,36.9,16,3,3
C23399,9.3,4,6,6
C23400,72.1,27,2,0
C23401,14.8,12,4,4
C23402,60.7,18,1,0
C23403,8.3,3,5,3
C23404,25.9,8,4,3
C23405,76.9,22,1,0
C23406,18.8,10,4,4
C23407,13.9,7,4,4
C23408,30.2,14,3,2
C23409,61.5,22,2,2
C23410,25.6,9,4,3
C23411,62.8,22,1,0
C23412,77.4,27,2,0
C23413,20.8,12,3,2
C23414,16.8,8,4,2
C23415,54.8,17,2,0
C23416,34.2,10,4,4
C23417,81.2,24,0,0
C23418,32.2,6,3,2
C23419,47.5,12,2,2
C23420,58.4,24,4,4
C23421,44.4,19,2,0
C23422,42.9,13,2,1
C23423,63.0,23,2,0
C23424,76.6,26,1,1
C23425,51.2,26,2,1
C23426,60.6,22,2,1
C23427,37.6,9,3,2
C23428,58.1,19,3,3
C23429,34.0,8,5,4
C23430,38.3,11,2,0
C23431,23.6,14,3,2
C23432,61.7,22,3,3
C23433,42.6,10,3,3
C23434,8.4,0,5,4
C23435,23.0,18,3,2
C23436,57.1,22,2,0
C23437,35.7,15,3,1
C23438,5.9,8,4,2
C23439,28.3,10,3,3
C23440,36.6,22,4,3
C23441,52.8,17,2,2
C23442,31.8,11,4,3
C23443,48.5,18,2,2
C23444,37.3,16,4,2
C23445,41.5,19,2,0
C23446,9.7,7,4,3
C23447,55.3,27,1,1
C23448,55.6,19,2,2
C23449,50.2,17,3,1
C23450,43.3,14,4,2
C23451,66.8,23,3,3
C23452,10.2,3,5,4
C23453,53.8,17,5,4
C23454,50.6,19,2,2
C23455,35.7,9,4,3
C23456,68.2,27,1,1
C23457,60.5,21,3,1
C23458,59.7,25,2,0
C23459,38.7,15,2,2
C23460,25.2,9,4,2
C23461,64.9,24,4,2
C23462,63.7,25,2,2
C23463,31.8,15,3,3
C23464,14.6,4,4,2
C23465,67.0,23,1,0
C23466,28.5,14,4,3
C23467,26.1,13,4,3
C23468,51.2,20,3,1
C23469,52.8,24,2,1
C23470,48.8,23,2,1
C23471,31.0,19,6,5
C23472,24.2,12,4,2
C23473,29.5,10,5,5
C23474,13.2,0,5,3
C23475,9.3,10,4,2
C23476,31.9,17,3,3
C23477,1.9,1,5,4
C23478,28.8,14,3,1
C23479,68.9,25,1,0
C23480,58.4,21,1,1
C23481,76.2,32,1,1
C23482,21.0,4,4,3
C23483,36.9,10,4,3
C23484,29.4,8,4,2
C23485,0.0,3,5,5
C23486,45.4,17,3,3
C23487,36.7,19,2,2
C23488,25.7,7,6,5
C23489,18.9,4,6,5
C23490,38.2,14,5,3
C23491,60.3,23,3,3
C23492,52.4,18,2,2
C23493,39.4,14,3,3
C23494,45.2,12,2,0
C23495,70.1,28,2,0
C23496,38.0,20,5,5
C23497,26.0,8,4,2
C23498,55.9,22,3,1
C23499,45.5,18,2,0
C23500,13.4,7,4,3
C23501,66.5,20,1,0
C23502,67.6,24,1,1
C23503,60.1,20,2,2
C23504,10.0,3,6,4
C23505,23.4,8,5,5
C23506,32.3,14,3,1
C23507,40.6,16,3,3
C23508,69.7,26,1,1
C23509,41.3,17,2,2
C23510,30.1,13,3,3
C23511,42.9,28,2,0
C23512,28.3,19,3,2
C23513,38.7,14,3,2
C23514,7.1,5,4,2
C23515,54.7,29,1,0
C23516,20.7,4,5,4
C23517,28.6,16,3,3
C23518,43.4,12,4,2
C23519,42.7,11,3,1
C23520,45.6,16,2,0
C23521,73.2,31,1,0
C23522,57.2,21,1,0
C23523,56.1,18,1,1
C23524,6.9,3,6,5
C23525,3.1,3,6,4
C23526,58.6,20,2,0
C23527,27.4,7,3,3
C23528,45.8,13,5,5
C23529,64.1,20,1,1
C23530,60.7,18,2,0
C23531,30.2,8,4,3
C23532,61.0,20,1,0
C23533,43.1,12,2,2
C23534,38.6,6,3,1
C23535,23.5,10,5,3
C23536,68.1,26,1,0
C23537,20.6,4,5,5
C23538,47.0,13,2,2
C23539,52.3,25,3,1
C23540,50.2,12,4,2
C23541,21.1,7,4,4
C23542,65.5,24,1,1
C23543,37.7,19,3,3
C23544,49.1,19,3,2
C23545,48.0,18,2,1
C23546,29.4,3,4,2
C23547,27.6,7,4,3
C23548,52.3,15,3,1
C23549,13.1,6,4,3
C23550,37.4,11,3,3
C23551,33.3,10,4,2
C23552,45.1,12,3,3
C23553,59.8,24,1,0
C23554,47.1,18,2,2
C23555,26.7,11,3,3
C23556,45.7,12,4,3
C23557,52.2,20,1,1
C23558,46.8,18,2,2
C23559,69.4,25,1,0
C23560,36.3,14,3,1
C23561,40.8,13,3,1
C23562,51.6,23,2,2
C23563,38.8,18,3,2
C23564,56.9,23,4,4
C23565,18.4,16,4,3
C23566,37.2,11,4,3
C23567,34.0,16,4,3
C23568,62.2,23,2,0
C23569,22.1,7,5,5
C23570,47.9,18,3,3
C23571,80.9,27,1,0
C23572,32.0,9,3,3
C23573,21.9,5,4,4
C23574,11.4,11,4,3
C23575,57.3,21,3,3
C23576,27.3,8,5,3
C23577,18.1,10,5,3
C23578,69.9,23,1,0
C23579,70.6,26,1,0
C23580,34.1,10,3,1
C23581,50.8,18,3,3
C23582,45.6,22,4,2
C23583,57.9,21,3,2
C23584,67.3,27,1,0
C23585,21.3,8,7,6
C23586,23.1,1,5,3
C23587,29.9,9,3,2
C23588,45.7,18,3,3
C23589,8.8,3,5,4
C23590,40.5,21,2,2
C23591,15.7,2,5,5
C23592,46.9,21,3,3
C23593,45.4,20,3,2
C23594,26.4,12,3,2
C23595,49.4,20,2,0
C23596,14.3,5,5,4
C23597,35.7,19,4,2
C23598,36.1,16,3,3
C23599,16.4,9,4,3
C23600,39.4,15,4,3
C23601,56.6,25,1,1
C23602,19.3,9,3,3
C23603,9.6,6,6,5
