customer_id,plan,contract_type,monthly_charges,payment_method,auto_renewal
C24431,Premium,Monthly,1099.49,Debit Card,True
C24432,Premium,Annual,1010.97,Debit Card,False
C24433,Basic,Monthly,329.36,Credit Card,False
C24434,Premium,Annual,1440.54,UPI,True
C24435,Premium,Monthly,1005.02,Wallet,False
C24436,Basic,Annual,453.77,UPI,False
C24437,Standard,Monthly,825.04,Credit Card,True
C24438,Basic,Monthly,411.85,UPI,False
C24439,Standard,Monthly,661.53,Credit Card,True
C24440,Basic,Monthly,474.61,UPI,False
C24441,Basic,Monthly,394.02,Net Banking,False
C24442,Basic,Monthly,333.64,Debit Card,True
C24443,Basic,Monthly,384.8,Credit Card,False
C24444,Premium,Monthly,1096.46,Debit Card,True
C24445,Basic,Monthly,374.2,Credit Card,True
C24446,Basic,Monthly,398.34,UPI,True
C24447,Premium,Annual,1178.95,Credit Card,False
C24448,Standard,Annual,796.11,Credit Card,True
C24449,Standard,Monthly,879.78,UPI,False
C24450,Premium,Monthly,1173.07,Net Banking,False
C24451,Premium,Monthly,1176.87,Debit Card,True
C24452,Basic,Monthly,446.66,Debit Card,True
C24453,Standard,Monthly,758.18,Credit Card,True
C24454,Premium,Monthly,1213.42,Debit Card,False
C24455,Basic,Annual,461.76,Debit Card,True
C24456,Basic,Monthly,477.21,Wallet,False
C24457,Basic,Monthly,417.12,Credit Card,False
C24458,Basic,Monthly,336.02,Credit Card,False
C24459,Standard,Annual,738.89,Credit Card,True
C24460,Standard,Monthly,750.31,Net Banking,False
C24461,Premium,Monthly,1215.1,Debit Card,True
C24462,Standard,Monthly,677.73,UPI,False
C24463,Basic,Monthly,393.46,UPI,True
C24464,Basic,Monthly,388.31,Wallet,False
C24465,Premium,Monthly,1103.75,Credit Card,False
C24466,Basic,Monthly,479.69,Credit Card,True
C24467,Basic,Monthly,476.07,UPI,False
C24468,Premium,Annual,1378.81,UPI,True
C24469,Standard,Monthly,719.28,UPI,False
C24470,Basic,Monthly,373.07,UPI,False
C24471,Premium,Monthly,1357.23,UPI,False
C24472,Premium,Annual,1303.06,Wallet,True
C24473,Basic,Monthly,419.12,Wallet,False
C24474,Premium,Monthly,1061.06,Credit Card,True
C24475,Basic,Annual,422.66,Debit Card,False
C24476,Standard,Annual,869.56,UPI,True
C24477,Premium,Annual,1041.91,Debit Card,True
C24478,Premium,Monthly,1168.59,Credit Card,False
C24479,Basic,Monthly,400.8,Debit Card,False
C24480,Basic,Monthly,436.2,Wallet,True
C24481,Basic,Monthly,316.93,Credit Card,True
C24482,Standard,Monthly,860.84,Net Banking,True
C24483,Basic,Monthly,307.11,Credit Card,False
C24484,Basic,Annual,470.54,UPI,False
C24485,Basic,Monthly,304.53,Debit Card,True
C24486,Basic,Monthly,329.7,Debit Card,True
C24487,Basic,Annual,459.06,Net Banking,True
C24488,Premium,Annual,1429.08,Wallet,False
C24489,Basic,Monthly,495.45,Debit Card,False
C24490,Basic,Monthly,322.14,UPI,False
C24491,Premium,Annual,1262.23,UPI,True
C24492,Standard,Annual,622.15,Credit Card,False
C24493,Basic,Annual,330.28,Credit Card,False
C24494,Basic,Monthly,333.9,UPI,True
C24495,Standard,Monthly,618.02,Debit Card,False
C24496,Basic,Monthly,477.6,Debit Card,False
C24497,Standard,Monthly,636.91,Wallet,True
C24498,Basic,Monthly,424.87,Credit Card,False
C24499,Basic,Monthly,424.15,Credit Card,False
C24500,Standard,Monthly,658.59,Net Banking,False
C24501,Standard,Annual,898.52,Debit Card,False
C24502,Premium,Monthly,1172.68,UPI,False
C24503,Basic,Monthly,480.02,Credit Card,False
C24504,Standard,Annual,883.49,Wallet,True
C24505,Basic,Monthly,488.8,Credit Card,False
C24506,Standard,Monthly,824.85,Credit Card,False
C24507,Premium,Annual,1125.9,Credit Card,True
C24508,Basic,Annual,323.13,Debit Card,False
C24509,Premium,Annual,1283.94,Net Banking,True
C24510,Standard,Monthly,707.01,Credit Card,False
C24511,Premium,Annual,1414.52,Credit Card,True
C24512,Standard,Monthly,822.5,Debit Card,False
C24513,Basic,Monthly,354.29,Wallet,True
C24514,Basic,Annual,302.4,Credit Card,True
C24515,Basic,Monthly,346.46,UPI,True
C24516,Basic,Annual,412.42,UPI,True
C24517,Standard,Monthly,622.7,Net Banking,True
C24518,Standard,Monthly,796.48,UPI,True
C24519,Premium,Annual,1334.85,Credit Card,False
C24520,Basic,Monthly,332.88,Debit Card,False
C24521,Standard,Annual,777.9,Credit Card,False
C24522,Premium,Monthly,1302.49,UPI,True
C24523,Premium,Annual,1237.99,Credit Card,True
C24524,Basic,Annual,489.65,Credit Card,True
C24525,Standard,Monthly,631.45,Debit Card,False
C24526,Basic,Monthly,380.33,Wallet,True
C24527,Basic,Annual,475.58,UPI,True
C24528,Basic,Monthly,376.26,Credit Card,False
C24529,Premium,Annual,1211.32,Credit Card,True
C24530,Standard,Monthly,799.48,Credit Card,False
C24531,Standard,Annual,798.67,Credit Card,True
C24532,Premium,Monthly,1010.45,UPI,False
C24533,Basic,Monthly,390.14,UPI,True
C24534,Standard,Annual,699.05,Net Banking,True
C24535,Standard,Monthly,787.31,Wallet,True
C24536,Basic,Annual,410.14,Debit Card,True
C24537,Standard,Monthly,794.26,Net Banking,True
C24538,Basic,Monthly,429.75,UPI,False
C24539,Premium,Annual,1126.44,UPI,True
C24540,Basic,Monthly,348.29,Wallet,True
C24541,Basic,Monthly,373.06,Wallet,False
C24542,Standard,Monthly,671.59,Net Banking,True
C24543,Basic,Annual,435.56,Credit Card,True
C24544,Basic,Monthly,419.57,Credit Card,False
C24545,Basic,Monthly,342.28,Wallet,True
C24546,Basic,Monthly,475.82,Debit Card,False
C24547,Standard,Monthly,737.2,UPI,True
C24548,Standard,Monthly,637.12,UPI,True
C24549,Standard,Monthly,662.89,UPI,False
C24550,Standard,Annual,760.96,Credit Card,True
C24551,Basic,Monthly,366.68,Debit Card,True
C24552,Basic,Monthly,469.24,Net Banking,False
C24553,Standard,Monthly,747.42,Debit Card,False
C24554,Premium,Annual,1456.65,UPI,True
C24555,Basic,Annual,319.37,UPI,True
C24556,Basic,Annual,432.72,Credit Card,False
C24557,Standard,Monthly,864.74,Credit Card,False
C24558,Standard,Annual,686.88,UPI,True
C24559,Standard,Annual,639.71,Credit Card,True
C24560,Basic,Monthly,390.33,Debit Card,False
C24561,Standard,Monthly,887.4,Wallet,True
C24562,Basic,Monthly,425.69,UPI,True
C24563,Standard,Monthly,792.19,Wallet,True
C24564,Premium,Annual,1334.75,Debit Card,True
C24565,Standard,Annual,610.93,UPI,True
C24566,Basic,Monthly,388.13,Credit Card,False
C24567,Premium,Monthly,1037.79,Credit Card,False
C24568,Premium,Monthly,1156.93,Wallet,False
C24569,Standard,Monthly,845.48,Credit Card,True
C24570,Basic,Monthly,430.25,Credit Card,False
C24571,Basic,Monthly,498.11,Net Banking,False
C24572,Premium,Annual,1085.08,Net Banking,True
C24573,Standard,Monthly,718.12,Wallet,False
C24574,Premium,Annual,1403.82,Credit Card,True
C24575,Basic,Monthly,342.14,Credit Card,False
C24576,Basic,Monthly,329.74,Debit Card,True
C24577,Premium,Annual,1212.81,UPI,True
C24578,Standard,Annual,714.12,Credit Card,True
C24579,Basic,Monthly,495.04,Credit Card,True
C24580,Basic,Monthly,390.25,UPI,False
C24581,Standard,Annual,857.28,UPI,True
C24582,Basic,Monthly,476.59,Credit Card,False
C24583,Standard,Monthly,646.36,Wallet,False
C24584,Basic,Monthly,442.06,Credit Card,False
C24585,Standard,Monthly,682.28,Net Banking,False
C24586,Basic,Annual,317.95,Wallet,False
C24587,Premium,Monthly,1436.35,Debit Card,False
C24588,Basic,Monthly,357.49,Debit Card,True
C24589,Standard,Monthly,702.61,Credit Card,True
C24590,Basic,Annual,363.8,Net Banking,True
C24591,Standard,Monthly,659.09,Credit Card,True
C24592,Premium,Monthly,1216.25,UPI,False
C24593,Premium,Monthly,1213.15,UPI,True
C24594,Standard,Monthly,721.63,Credit Card,False
C24595,Standard,Annual,873.89,Wallet,True
C24596,Premium,Monthly,1168.88,Net Banking,False
C24597,Premium,Monthly,1014.19,Credit Card,True
C24598,Premium,Monthly,1088.22,Debit Card,False
C24599,Basic,Annual,443.3,Debit Card,True
C24600,Premium,Monthly,1294.43,Net Banking,False
C24601,Basic,Monthly,489.35,Credit Card,True
C24602,Basic,Monthly,437.89,Wallet,True
C24603,Basic,Monthly,337.85,Credit Card,False
C24604,Basic,Monthly,323.13,Credit Card,False
C24605,Standard,Annual,755.23,UPI,True
C24606,Premium,Annual,1331.63,Credit Card,True
C24607,Standard,Monthly,648.69,Net Banking,False
C24608,Standard,Monthly,779.51,Credit Card,True
C24609,Standard,Annual,858.51,Wallet,True
C24610,Standard,Monthly,817.27,Net Banking,True
C24611,Basic,Monthly,431.84,Net Banking,True
C24612,Premium,Annual,1393.67,Debit Card,True
C24613,Standard,Monthly,630.22,UPI,True
C24614,Standard,Annual,660.15,Debit Card,False
C24615,Standard,Monthly,610.43,Wallet,True
C24616,Premium,Monthly,1071.49,Credit Card,True
C24617,Basic,Monthly,481.64,Debit Card,False
C24618,Basic,Monthly,343.43,Wallet,False
C24619,Standard,Monthly,797.63,Debit Card,False
C24620,Standard,Monthly,806.47,Debit Card,True
C24621,Premium,Monthly,1321.66,UPI,True
C24622,Basic,Annual,409.78,Wallet,True
C24623,Basic,Monthly,396.23,Credit Card,True
C24624,Premium,Monthly,1208.96,Wallet,True
C24625,Standard,Monthly,874.07,Credit Card,False
C24626,Standard,Monthly,601.85,Net Banking,True
C24627,Basic,Monthly,309.7,Credit Card,True
C24628,Basic,Annual,397.5,Credit Card,True
C24629,Standard,Monthly,698.15,Net Banking,False
C24630,Basic,Annual,380.65,Debit Card,True
C24631,Premium,Annual,1497.92,Debit Card,True
C24632,Standard,Monthly,831.54,Debit Card,False
C24633,Basic,Monthly,474.48,UPI,False
C24634,Standard,Monthly,709.57,Credit Card,True
C24635,Standard,Monthly,670.87,Credit Card,False
C24636,Basic,Annual,452.6,Debit Card,False
C24637,Basic,Monthly,460.52,Credit Card,False
C24638,Basic,Monthly,408.98,UPI,True
C24639,Standard,Monthly,867.78,Net Banking,True
C24640,Standard,Annual,889.2,UPI,True
C24641,Standard,Monthly,740.31,Debit Card,True
C24642,Standard,Annual,665.8,UPI,True
C24643,Standard,Monthly,754.13,Credit Card,False
C24644,Standard,Annual,895.86,Wallet,True
C24645,Standard,Monthly,686.88,UPI,True
C24646,Basic,Monthly,422.52,Debit Card,False
C24647,Premium,Monthly,1345.99,Credit Card,False
C24648,Standard,Monthly,663.18,UPI,False
C24649,Premium,Monthly,1293.23,UPI,False
C24650,Standard,Annual,693.35,Credit Card,True
C24651,Basic,Monthly,469.84,Debit Card,False
C24652,Standard,Annual,813.43,UPI,True
C24653,Basic,Monthly,464.25,Credit Card,False
C24654,Standard,Monthly,658.9,UPI,True
C24655,Standard,Annual,609.37,Credit Card,True
C24656,Premium,Monthly,1424.26,Credit Card,False
C24657,Standard,Monthly,715.03,Debit Card,False
C24658,Standard,Monthly,652.92,UPI,True
C24659,Basic,Monthly,317.38,Credit Card,False
C24660,Premium,Annual,1257.25,UPI,True
C24661,Premium,Monthly,1074.06,UPI,False
C24662,Standard,Monthly,769.01,UPI,False
C24663,Basic,Annual,444.46,Wallet,True
C24664,Standard,Annual,759.52,Net Banking,True
C24665,Basic,Monthly,479.74,UPI,True
C24666,Standard,Monthly,645.67,UPI,False
C24667,Basic,Monthly,397.79,Credit Card,True
C24668,Standard,Annual,647.96,Wallet,True
C24669,Standard,Annual,861.77,Net Banking,True
C24670,Basic,Monthly,485.45,UPI,True
C24671,Standard,Monthly,719.0,Credit Card,True
C24672,Premium,Annual,1151.87,UPI,True
C24673,Basic,Monthly,354.86,Credit Card,True
C24674,Standard,Annual,856.92,Credit Card,False
C24675,Basic,Monthly,435.49,UPI,False
C24676,Basic,Monthly,475.12,Wallet,False
C24677,Basic,Monthly,322.5,Credit Card,True
C24678,Standard,Monthly,741.81,Credit Card,False
C24679,Basic,Annual,434.24,Credit Card,False
C24680,Premium,Monthly,1447.55,Wallet,False
C24681,Standard,Monthly,713.61,UPI,True
C24682,Basic,Monthly,361.62,UPI,True
C24683,Standard,Monthly,872.89,UPI,False
C24684,Basic,Annual,308.51,UPI,True
C24685,Standard,Monthly,742.88,Credit Card,False
C24686,Basic,Monthly,390.73,Credit Card,False
C24687,Basic,Annual,328.21,UPI,True
C24688,Standard,Annual,717.49,Debit Card,True
C24689,Premium,Annual,1360.3,Credit Card,True
C24690,Basic,Annual,372.37,UPI,True
C24691,Premium,Annual,1153.83,Credit Card,True
C24692,Basic,Annual,455.38,Debit Card,True
C24693,Premium,Monthly,1493.36,Credit Card,False
C24694,Standard,Annual,832.81,UPI,True
C24695,Basic,Monthly,468.27,Debit Card,False
C24696,Basic,Monthly,486.9,Debit Card,True
C24697,Basic,Monthly,459.35,UPI,False
C24698,Basic,Monthly,495.07,UPI,False
C24699,Basic,Annual,448.46,Debit Card,True
C24700,Standard,Annual,797.46,Credit Card,True
C24701,Premium,Monthly,1345.67,Wallet,False
C24702,Basic,Annual,479.02,Credit Card,True
C24703,Standard,Monthly,803.9,UPI,True
C24704,Standard,Annual,827.36,Wallet,False
C24705,Premium,Monthly,1107.0,Debit Card,True
C24706,Standard,Annual,872.79,Credit Card,True
C24707,Standard,Monthly,733.16,Credit Card,False
C24708,Standard,Annual,647.32,Debit Card,True
C24709,Basic,Annual,458.96,Debit Card,True
C24710,Basic,Monthly,370.28,UPI,False
C24711,Basic,Monthly,335.82,UPI,True
C24712,Basic,Monthly,350.25,Wallet,False
C24713,Standard,Monthly,609.48,Debit Card,False
C24714,Basic,Monthly,317.12,UPI,True
C24715,Standard,Annual,776.79,Credit Card,True
C24716,Basic,Annual,472.24,Debit Card,True
C24717,Premium,Monthly,1223.27,Credit Card,False
C24718,Premium,Monthly,1312.03,UPI,False
C24719,Basic,Monthly,460.95,Wallet,True
C24720,Basic,Monthly,370.35,Net Banking,True
C24721,Standard,Monthly,795.29,Debit Card,False
C24722,Basic,Monthly,369.09,Credit Card,False
C24723,Basic,Monthly,427.54,Credit Card,True
C24724,Basic,Monthly,342.52,Credit Card,False
C24725,Premium,Monthly,1487.92,Credit Card,False
C24726,Premium,Annual,1037.09,Credit Card,True
C24727,Standard,Annual,750.57,Credit Card,False
C24728,Standard,Monthly,684.89,Credit Card,True
C24729,Premium,Monthly,1299.42,Credit Card,False
C24730,Premium,Monthly,1213.15,UPI,False
C24731,Premium,Annual,1152.33,UPI,True
C24732,Basic,Monthly,349.01,Wallet,False
C24733,Basic,Monthly,335.5,Debit Card,False
C24734,Standard,Monthly,833.86,Debit Card,False
C24735,Standard,Annual,665.66,Credit Card,True
C24736,Basic,Annual,453.71,Credit Card,True
C24737,Basic,Monthly,396.01,UPI,False
C24738,Premium,Monthly,1035.11,Credit Card,False
C24739,Premium,Monthly,1081.72,UPI,False
C24740,Basic,Annual,477.58,UPI,True
C24741,Premium,Monthly,1300.41,UPI,True
C24742,Standard,Annual,654.3,UPI,True
C24743,Premium,Annual,1350.88,UPI,False
C24744,Basic,Annual,463.65,UPI,True
C24745,Basic,Annual,365.13,UPI,True
C24746,Basic,Annual,410.32,UPI,True
C24747,Standard,Monthly,687.03,Credit Card,False
C24748,Standard,Monthly,623.02,Credit Card,False
C24749,Basic,Monthly,378.9,Debit Card,False
C24750,Premium,Monthly,1374.72,Credit Card,False
C24751,Basic,Annual,390.74,Net Banking,True
C24752,Basic,Monthly,380.05,Credit Card,True
C24753,Standard,Annual,708.8,Credit Card,False
C24754,Standard,Monthly,736.68,Debit Card,False
C24755,Basic,Monthly,362.65,Net Banking,False
C24756,Standard,Monthly,782.66,Debit Card,True
C24757,Standard,Annual,618.07,Credit Card,True
C24758,Standard,Monthly,841.22,UPI,False
C24759,Standard,Monthly,650.95,UPI,True
C24760,Basic,Monthly,425.69,UPI,False
C24761,Standard,Annual,733.96,UPI,True
C24762,Premium,Monthly,1385.75,UPI,True
C24763,Basic,Monthly,464.23,Credit Card,False
C24764,Basic,Annual,339.84,Credit Card,True
C24765,Premium,Monthly,1337.59,Wallet,True
C24766,Basic,Monthly,336.98,Credit Card,True
C24767,Standard,Monthly,636.2,Credit Card,False
C24768,Premium,Annual,1464.15,UPI,True
C24769,Basic,Monthly,331.88,UPI,False
C24770,Basic,Monthly,344.63,Debit Card,False
C24771,Premium,Monthly,1064.16,Credit Card,False
C24772,Premium,Monthly,1234.15,Credit Card,False
C24773,Standard,Monthly,874.88,UPI,True
C24774,Standard,Monthly,678.22,Credit Card,False
C24775,Premium,Monthly,1269.93,Debit Card,True
C24776,Standard,Annual,722.44,UPI,True
C24777,Basic,Monthly,366.2,Wallet,False
C24778,Basic,Monthly,413.43,Net Banking,False
C24779,Standard,Monthly,766.67,Net Banking,False
C24780,Premium,Monthly,1178.68,Debit Card,True
C24781,Premium,Monthly,1424.28,Wallet,True
C24782,Premium,Annual,1025.59,UPI,True
C24783,Premium,Monthly,1041.62,Net Banking,False
C24784,Standard,Monthly,896.23,Credit Card,False
C24785,Basic,Monthly,448.54,Credit Card,True
C24786,Standard,Monthly,840.18,Debit Card,True
C24787,Standard,Monthly,779.81,Net Banking,False
C24788,Standard,Annual,724.96,Debit Card,True
C24789,Basic,Annual,424.85,Net Banking,True
C24790,Premium,Monthly,1045.29,Credit Card,False
C24791,Standard,Annual,826.33,Credit Card,True
C24792,Basic,Monthly,407.15,UPI,True
C24793,Standard,Annual,886.02,UPI,True
C24794,Standard,Monthly,790.24,Debit Card,False
C24795,Basic,Annual,329.34,Net Banking,True
C24796,Premium,Monthly,1237.78,Net Banking,False
C24797,Basic,Annual,310.56,Debit Card,True
C24798,Basic,Monthly,448.09,Net Banking,False
C24799,Basic,Monthly,399.37,Debit Card,False
C24800,Standard,Monthly,709.9,UPI,True
C24801,Premium,Monthly,1483.27,Credit Card,False
C24802,Premium,Monthly,1469.3,Credit Card,False
C24803,Premium,Monthly,1475.42,Debit Card,True
C24804,Basic,Monthly,343.19,Debit Card,False
C24805,Basic,Monthly,444.71,Credit Card,True
C24806,Standard,Annual,882.61,Debit Card,False
C24807,Basic,Annual,413.17,UPI,True
C24808,Premium,Monthly,1106.08,Credit Card,True
C24809,Standard,Annual,844.34,Credit Card,True
C24810,Premium,Monthly,1438.96,Credit Card,True
C24811,Basic,Monthly,439.65,Credit Card,True
C24812,Standard,Monthly,687.07,Debit Card,False
C24813,Standard,Monthly,656.21,Credit Card,True
C24814,Basic,Monthly,423.85,Wallet,False
C24815,Standard,Monthly,743.84,Credit Card,True
C24816,Basic,Monthly,432.76,Credit Card,False
C24817,Basic,Monthly,321.34,Debit Card,True
C24818,Basic,Monthly,326.18,Credit Card,False
C24819,Basic,Monthly,371.58,Credit Card,True
C24820,Standard,Monthly,676.63,UPI,True
C24821,Basic,Annual,422.87,UPI,True
C24822,Basic,Annual,372.51,Credit Card,True
C24823,Basic,Monthly,435.79,Debit Card,False
C24824,Basic,Monthly,452.76,Credit Card,True
C24825,Basic,Monthly,336.43,Debit Card,True
C24826,Basic,Monthly,482.96,Debit Card,True
C24827,Standard,Monthly,835.15,Net Banking,False
C24828,Standard,Monthly,787.03,UPI,False
C24829,Standard,Monthly,871.68,Net Banking,False
C24830,Premium,Monthly,1131.93,Credit Card,True
C24831,Standard,Monthly,725.51,UPI,False
C24832,Standard,Annual,624.74,Credit Card,False
C24833,Premium,Monthly,1227.09,Net Banking,True
C24834,Basic,Monthly,400.28,Debit Card,True
C24835,Standard,Monthly,783.82,Credit Card,False
C24836,Basic,Monthly,311.81,Debit Card,False
C24837,Basic,Monthly,305.49,Credit Card,False
C24838,Standard,Monthly,724.97,UPI,True
C24839,Basic,Annual,336.83,Credit Card,True
C24840,Basic,Annual,450.76,UPI,True
C24841,Basic,Monthly,432.75,UPI,False
C24842,Basic,Monthly,364.17,UPI,False
C24843,Basic,Monthly,308.16,Wallet,False
C24844,Standard,Monthly,653.73,Credit Card,False
C24845,Standard,Monthly,806.5,Debit Card,True
C24846,Standard,Monthly,896.05,Debit Card,True
C24847,Basic,Annual,364.29,Credit Card,True
C24848,Premium,Monthly,1400.0,Net Banking,True
C24849,Standard,Monthly,859.13,UPI,False
C24850,Basic,Monthly,308.64,UPI,True
C24851,Premium,Monthly,1457.11,Debit Card,False
C24852,Standard,Monthly,738.86,Net Banking,True
C24853,Standard,Monthly,888.27,Credit Card,True
C24854,Basic,Monthly,406.71,Debit Card,True
C24855,Standard,Monthly,669.54,Wallet,True
C24856,Premium,Monthly,1486.33,Credit Card,True
C24857,Standard,Monthly,671.99,UPI,True
C24858,Standard,Monthly,863.74,UPI,False
C24859,Standard,Annual,650.94,Wallet,True
C24860,Premium,Monthly,1336.38,Credit Card,False
C24861,Basic,Monthly,381.26,Wallet,False
C24862,Standard,Monthly,890.61,Credit Card,False
C24863,Basic,Monthly,335.95,Debit Card,True
C24864,Standard,Monthly,721.64,Credit Card,True
C24865,Standard,Annual,790.93,Credit Card,False
C24866,Basic,Annual,494.52,Wallet,True
C24867,Standard,Monthly,690.16,UPI,False
C24868,Basic,Annual,378.37,UPI,True
C24869,Basic,Monthly,391.36,Credit Card,True
C24870,Basic,Monthly,349.54,UPI,False
C24871,Basic,Monthly,462.47,Debit Card,False
C24872,Basic,Monthly,317.4,Credit Card,False
C24873,Basic,Monthly,439.96,UPI,True
C24874,Standard,Monthly,759.18,UPI,True
C24875,Standard,Monthly,671.58,Debit Card,False
C24876,Standard,Annual,746.85,Debit Card,False
C24877,Basic,Annual,464.99,UPI,False
C24878,Premium,Annual,1221.72,Credit Card,True
C24879,Standard,Monthly,635.57,Net Banking,True
C24880,Basic,Monthly,307.16,Net Banking,True
C24881,Premium,Monthly,1387.9,UPI,False
C24882,Basic,Annual,365.09,Credit Card,False
C24883,Standard,Monthly,878.37,UPI,True
